mutant_id,project,bug_id,mutant_no,operator,category,class,line,killed,llm_score,llm_raw_response,llm_latency_ms,model_used
Chart-1-0023,Chart,1,23,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,411,0,0.85,0.85,15195,qwen3.6:latest
Chart-1-0024,Chart,1,24,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,412,0,0.15,0.15,15214,qwen3.6:latest
Chart-1-0025,Chart,1,25,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,435,1,0.15,0.15,15329,qwen3.6:latest
Chart-1-0026,Chart,1,26,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,436,0,0.85,0.85,15476,qwen3.6:latest
Chart-1-0027,Chart,1,27,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,437,0,0.85,0.85,15629,qwen3.6:latest
Chart-1-0028,Chart,1,28,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,467,0,0.85,0.85,21631,qwen3.6:latest
Chart-1-0029,Chart,1,29,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,467,1,0.15,0.15,17753,qwen3.6:latest
Chart-1-0030,Chart,1,30,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,485,1,0.15,0.15,15610,qwen3.6:latest
Chart-1-0031,Chart,1,31,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,486,0,0.85,0.85,15681,qwen3.6:latest
Chart-1-0032,Chart,1,32,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,486,0,0.85,0.85,15504,qwen3.6:latest
Chart-1-0033,Chart,1,33,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,487,0,0.15,0.15,15505,qwen3.6:latest
Chart-1-0034,Chart,1,34,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,511,0,0.85,0.85,15454,qwen3.6:latest
Chart-1-0035,Chart,1,35,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,511,1,0.15,0.15,15540,qwen3.6:latest
Chart-1-0036,Chart,1,36,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,527,1,0.15,0.15,15237,qwen3.6:latest
Chart-1-0037,Chart,1,37,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,528,0,0.85,0.85,14823,qwen3.6:latest
Chart-1-0038,Chart,1,38,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,528,0,0.85,0.85,14876,qwen3.6:latest
Chart-1-0039,Chart,1,39,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,529,0,0.15,0.15,14815,qwen3.6:latest
Chart-1-0040,Chart,1,40,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,550,0,0.15,0.15,15714,qwen3.6:latest
Chart-1-0041,Chart,1,41,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,551,0,0.15,0.15,17415,qwen3.6:latest
Chart-1-0042,Chart,1,42,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,580,0,0.85,0.85,15701,qwen3.6:latest
Chart-1-0043,Chart,1,43,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,580,1,0.15,0.15,15505,qwen3.6:latest
Chart-1-0044,Chart,1,44,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,597,1,0.15,0.15,15178,qwen3.6:latest
Chart-1-0045,Chart,1,45,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,598,0,0.85,0.85,15107,qwen3.6:latest
Chart-1-0046,Chart,1,46,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,598,0,0.85,0.85,15126,qwen3.6:latest
Chart-1-0047,Chart,1,47,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,599,0,0.15,0.15,15206,qwen3.6:latest
Chart-1-0048,Chart,1,48,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,622,0,0.85,0.85,15545,qwen3.6:latest
Chart-1-0049,Chart,1,49,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,622,1,0.15,0.15,15356,qwen3.6:latest
Chart-1-0050,Chart,1,50,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,637,1,0.15,0.15,15515,qwen3.6:latest
Chart-1-0051,Chart,1,51,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,638,0,0.85,0.85,14765,qwen3.6:latest
Chart-1-0052,Chart,1,52,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,638,0,0.85,0.85,14814,qwen3.6:latest
Chart-1-0053,Chart,1,53,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,639,0,0.15,0.15,14823,qwen3.6:latest
Chart-1-0054,Chart,1,54,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,656,0,0.15,0.15,15840,qwen3.6:latest
Chart-1-0055,Chart,1,55,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,668,0,0.85,0.85,16678,qwen3.6:latest
Chart-1-0056,Chart,1,56,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,671,1,0.85,0.85,16147,qwen3.6:latest
Chart-1-0057,Chart,1,57,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,671,0,0.85,0.85,16098,qwen3.6:latest
Chart-1-0058,Chart,1,58,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,672,1,0.15,0.15,16352,qwen3.6:latest
Chart-1-0059,Chart,1,59,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,673,0,0.15,0.15,15830,qwen3.6:latest
Chart-1-0060,Chart,1,60,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,675,1,0.95,0.95,15780,qwen3.6:latest
Chart-1-0061,Chart,1,61,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,675,0,0.15,0.15,15664,qwen3.6:latest
Chart-1-0062,Chart,1,62,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,676,1,0.15,0.15,15264,qwen3.6:latest
Chart-1-0063,Chart,1,63,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,677,0,0.15,0.15,15322,qwen3.6:latest
Chart-1-0064,Chart,1,64,LOR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,698,0,0.85,0.85,15557,qwen3.6:latest
Chart-1-0065,Chart,1,65,LOR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,698,0,0.85,0.85,15484,qwen3.6:latest
Chart-1-0066,Chart,1,66,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,698,0,0.15,0.15,16854,qwen3.6:latest
Chart-1-0067,Chart,1,67,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,699,0,0.15,0.15,19628,qwen3.6:latest
Chart-1-0068,Chart,1,68,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,710,0,0.15,0.15,18866,qwen3.6:latest
Chart-1-0069,Chart,1,69,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,711,0,0.15,0.15,16133,qwen3.6:latest
Chart-1-0070,Chart,1,70,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,712,0,0.15,0.15,16089,qwen3.6:latest
Chart-1-0071,Chart,1,71,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,736,0,0.95,0.95,16445,qwen3.6:latest
Chart-1-0072,Chart,1,72,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,739,1,0.15,0.15,15743,qwen3.6:latest
Chart-1-0073,Chart,1,73,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,740,0,0.15,0.15,15506,qwen3.6:latest
Chart-1-0074,Chart,1,74,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,764,1,0.15,0.15,13860,qwen3.6:latest
Chart-1-0075,Chart,1,75,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,765,0,0.15,0.15,13877,qwen3.6:latest
Chart-1-0076,Chart,1,76,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,789,1,0.15,0.15,15420,qwen3.6:latest
Chart-1-0077,Chart,1,77,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,790,0,0.15,0.15,12997,qwen3.6:latest
Chart-1-0078,Chart,1,78,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,828,1,0.85,0.85,14024,qwen3.6:latest
Chart-1-0079,Chart,1,79,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,828,1,0.85,0.85,13702,qwen3.6:latest
Chart-1-0080,Chart,1,80,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,829,0,0.75,0.75,14059,qwen3.6:latest
Chart-1-0081,Chart,1,81,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,829,1,0.75,0.75,13775,qwen3.6:latest
Chart-1-0082,Chart,1,82,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,829,0,0.85,0.85,14139,qwen3.6:latest
Chart-1-0083,Chart,1,83,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,829,1,0.85,0.85,14014,qwen3.6:latest
Chart-1-0084,Chart,1,84,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,829,0,0.75,0.75,14020,qwen3.6:latest
Chart-1-0085,Chart,1,85,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,830,0,0.75,0.75,14316,qwen3.6:latest
Chart-1-0086,Chart,1,86,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,830,0,0.85,0.85,14520,qwen3.6:latest
Chart-1-0087,Chart,1,87,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,831,0,0.15,0.15,14454,qwen3.6:latest
Chart-1-0088,Chart,1,88,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,832,0,0.15,0.15,14096,qwen3.6:latest
Chart-1-0089,Chart,1,89,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,836,1,0.85,0.85,12869,qwen3.6:latest
Chart-1-0090,Chart,1,90,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,836,1,0.15,0.15,12802,qwen3.6:latest
Chart-1-0091,Chart,1,91,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,836,1,0.85,0.85,12860,qwen3.6:latest
Chart-1-0092,Chart,1,92,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,836,1,0.15,0.15,12851,qwen3.6:latest
Chart-1-0093,Chart,1,93,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,836,0,0.15,0.15,12939,qwen3.6:latest
Chart-1-0094,Chart,1,94,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,838,0,0.15,0.15,13296,qwen3.6:latest
Chart-1-0095,Chart,1,95,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,860,0,0.15,0.15,13300,qwen3.6:latest
Chart-1-0096,Chart,1,96,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,861,0,0.15,0.15,13494,qwen3.6:latest
Chart-1-0097,Chart,1,97,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,862,0,0.15,0.15,13369,qwen3.6:latest
Chart-1-0098,Chart,1,98,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,863,1,0.15,0.15,13135,qwen3.6:latest
Chart-1-0099,Chart,1,99,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,866,0,0.15,0.15,13121,qwen3.6:latest
Chart-1-0100,Chart,1,100,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,866,0,0.15,0.15,13099,qwen3.6:latest
Chart-1-0101,Chart,1,101,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,866,0,0.15,0.15,13080,qwen3.6:latest
Chart-1-0102,Chart,1,102,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,867,0,0.15,0.15,13119,qwen3.6:latest
Chart-1-0103,Chart,1,103,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,867,0,0.15,0.15,13192,qwen3.6:latest
Chart-1-0104,Chart,1,104,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,867,0,0.15,0.15,13264,qwen3.6:latest
Chart-1-0105,Chart,1,105,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,875,0,0.15,0.15,17628,qwen3.6:latest
Chart-1-0106,Chart,1,106,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,879,0,0.15,0.15,14562,qwen3.6:latest
Chart-1-0107,Chart,1,107,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,879,0,0.15,0.15,14150,qwen3.6:latest
Chart-1-0108,Chart,1,108,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,879,0,0.15,0.15,14019,qwen3.6:latest
Chart-1-0109,Chart,1,109,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,879,0,0.15,0.15,14076,qwen3.6:latest
Chart-1-0110,Chart,1,110,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,879,0,0.15,0.15,14117,qwen3.6:latest
Chart-1-0111,Chart,1,111,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,879,0,0.15,0.15,13943,qwen3.6:latest
Chart-1-0112,Chart,1,112,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,881,1,0.15,0.15,13827,qwen3.6:latest
Chart-1-0113,Chart,1,113,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,883,0,0.15,0.15,13300,qwen3.6:latest
Chart-1-0114,Chart,1,114,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,887,0,0.15,0.15,12692,qwen3.6:latest
Chart-1-0115,Chart,1,115,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,902,0,0.85,0.85,13394,qwen3.6:latest
Chart-1-0116,Chart,1,116,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,919,1,0.85,0.85,13684,qwen3.6:latest
Chart-1-0117,Chart,1,117,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,922,0,0.75,0.75,13422,qwen3.6:latest
Chart-1-0118,Chart,1,118,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,922,0,0.75,0.75,13466,qwen3.6:latest
Chart-1-0119,Chart,1,119,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,925,1,0.85,0.85,13372,qwen3.6:latest
Chart-1-0120,Chart,1,120,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,925,1,0.85,0.85,13441,qwen3.6:latest
Chart-1-0121,Chart,1,121,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,925,0,0.85,0.85,13606,qwen3.6:latest
Chart-1-0122,Chart,1,122,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,925,1,0.85,0.85,13418,qwen3.6:latest
Chart-1-0123,Chart,1,123,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,925,1,0.85,0.85,13505,qwen3.6:latest
Chart-1-0124,Chart,1,124,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,926,1,0.85,0.85,13286,qwen3.6:latest
Chart-1-0125,Chart,1,125,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,926,0,0.85,0.85,13305,qwen3.6:latest
Chart-1-0126,Chart,1,126,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,927,1,0.15,0.15,13196,qwen3.6:latest
Chart-1-0127,Chart,1,127,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,972,0,0.15,0.15,13084,qwen3.6:latest
Chart-1-0128,Chart,1,128,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,989,0,0.1,0.1,12531,qwen3.6:latest
Chart-1-0129,Chart,1,129,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1016,0,0.85,0.85,13637,qwen3.6:latest
Chart-1-0130,Chart,1,130,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1019,0,0.85,0.85,13925,qwen3.6:latest
Chart-1-0131,Chart,1,131,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1025,0,0.85,0.85,14174,qwen3.6:latest
Chart-1-0132,Chart,1,132,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1026,0,0.15,0.15,13503,qwen3.6:latest
Chart-1-0133,Chart,1,133,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1029,0,0.85,0.85,13710,qwen3.6:latest
Chart-1-0134,Chart,1,134,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1030,0,0.15,0.15,13217,qwen3.6:latest
Chart-1-0135,Chart,1,135,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1034,0,0.15,0.15,12593,qwen3.6:latest
Chart-1-0136,Chart,1,136,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1035,0,0.15,0.15,12705,qwen3.6:latest
Chart-1-0137,Chart,1,137,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1036,0,0.15,0.15,14363,qwen3.6:latest
Chart-1-0138,Chart,1,138,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1060,0,0.85,0.85,13705,qwen3.6:latest
Chart-1-0139,Chart,1,139,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1060,0,0.85,0.85,13681,qwen3.6:latest
Chart-1-0140,Chart,1,140,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1067,1,0.85,0.85,14207,qwen3.6:latest
Chart-1-0141,Chart,1,141,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1068,1,0.15,0.15,13848,qwen3.6:latest
Chart-1-0142,Chart,1,142,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1071,1,0.85,0.85,14184,qwen3.6:latest
Chart-1-0143,Chart,1,143,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1072,1,0.15,0.15,13849,qwen3.6:latest
Chart-1-0144,Chart,1,144,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1076,0,0.15,0.15,12498,qwen3.6:latest
Chart-1-0145,Chart,1,145,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1077,0,0.15,0.15,12636,qwen3.6:latest
Chart-1-0146,Chart,1,146,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1078,0,0.15,0.15,12499,qwen3.6:latest
Chart-1-0147,Chart,1,147,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1103,0,0.15,0.15,13265,qwen3.6:latest
Chart-1-0148,Chart,1,148,LVR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1103,0,0.15,0.15,13246,qwen3.6:latest
Chart-1-0149,Chart,1,149,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1103,0,0.85,0.85,13212,qwen3.6:latest
Chart-1-0150,Chart,1,150,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1103,0,0.85,0.85,13214,qwen3.6:latest
Chart-1-0151,Chart,1,151,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1103,0,0.85,0.85,13201,qwen3.6:latest
Chart-1-0152,Chart,1,152,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1108,0,0.15,0.15,13326,qwen3.6:latest
Chart-1-0153,Chart,1,153,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1113,0,0.75,0.75,14010,qwen3.6:latest
Chart-1-0154,Chart,1,154,COR,logical,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1113,0,0.15,0.15,13845,qwen3.6:latest
Chart-1-0155,Chart,1,155,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1118,0,0.15,0.15,14252,qwen3.6:latest
Chart-1-0156,Chart,1,156,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1119,0,0.15,0.15,13721,qwen3.6:latest
Chart-1-0157,Chart,1,157,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1122,0,0.85,0.85,13954,qwen3.6:latest
Chart-1-0158,Chart,1,158,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1123,0,0.15,0.15,13762,qwen3.6:latest
Chart-1-0159,Chart,1,159,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1126,0,0.15,0.15,13355,qwen3.6:latest
Chart-1-0160,Chart,1,160,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1127,0,0.15,0.15,13273,qwen3.6:latest
Chart-1-0161,Chart,1,161,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1128,0,0.15,0.15,13441,qwen3.6:latest
Chart-1-0162,Chart,1,162,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1129,0,0.85,0.85,13497,qwen3.6:latest
Chart-1-0163,Chart,1,163,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1139,0,0.85,0.85,14488,qwen3.6:latest
Chart-1-0164,Chart,1,164,AOR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1141,0,0.85,0.85,14414,qwen3.6:latest
Chart-1-0165,Chart,1,165,AOR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1141,0,0.75,0.75,14294,qwen3.6:latest
Chart-1-0166,Chart,1,166,AOR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1141,0,0.85,0.85,14125,qwen3.6:latest
Chart-1-0167,Chart,1,167,AOR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1141,0,0.85,0.85,14823,qwen3.6:latest
Chart-1-0168,Chart,1,168,STD,statement_deletion,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1140,0,0.85,0.85,14155,qwen3.6:latest
Chart-1-0169,Chart,1,169,ROR,relational,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1143,0,0.85,0.85,14200,qwen3.6:latest
Chart-1-0170,Chart,1,170,AOR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1145,0,0.85,0.85,13653,qwen3.6:latest
Chart-1-0171,Chart,1,171,AOR,arithmetic,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1145,0,0.85,0.85,13622,qwen3.6:latest
