mutant_id,project,bug_id,mutant_no,operator,category,class,line,killed,llm_score,llm_raw_response,llm_latency_ms,model_used
Math-1-0023,Math,1,23,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,66,1,0.9,0.9,1499,qwen3.6:latest
Math-1-0024,Math,1,24,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,66,0,0.1,0.1,1446,qwen3.6:latest
Math-1-0025,Math,1,25,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,69,0,0.1,0.1,1446,qwen3.6:latest
Math-1-0026,Math,1,26,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,69,0,0.15,0.15,1489,qwen3.6:latest
Math-1-0027,Math,1,27,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,69,1,0.1,0.1,1447,qwen3.6:latest
Math-1-0028,Math,1,28,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,69,0,0.15,0.15,1499,qwen3.6:latest
Math-1-0029,Math,1,29,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,72,0,0.1,0.1,1508,qwen3.6:latest
Math-1-0030,Math,1,30,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,72,0,0.1,0.1,1484,qwen3.6:latest
Math-1-0031,Math,1,31,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,72,1,0.1,0.1,1470,qwen3.6:latest
Math-1-0032,Math,1,32,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,72,0,0.1,0.1,1476,qwen3.6:latest
Math-1-0033,Math,1,33,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,75,0,0.1,0.1,1484,qwen3.6:latest
Math-1-0034,Math,1,34,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,75,0,0.1,0.1,1470,qwen3.6:latest
Math-1-0035,Math,1,35,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,75,1,0.1,0.1,1465,qwen3.6:latest
Math-1-0036,Math,1,36,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,75,0,0.1,0.1,1454,qwen3.6:latest
Math-1-0037,Math,1,37,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,78,0,0.15,0.15,1481,qwen3.6:latest
Math-1-0038,Math,1,38,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,78,0,0.15,0.15,1470,qwen3.6:latest
Math-1-0039,Math,1,39,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,78,1,0.15,0.15,1478,qwen3.6:latest
Math-1-0040,Math,1,40,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,78,0,0.15,0.15,1474,qwen3.6:latest
Math-1-0041,Math,1,41,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,81,0,0.1,0.1,1467,qwen3.6:latest
Math-1-0042,Math,1,42,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,81,0,0.1,0.1,1486,qwen3.6:latest
Math-1-0043,Math,1,43,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,81,1,0.1,0.1,1549,qwen3.6:latest
Math-1-0044,Math,1,44,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,81,0,0.1,0.1,1501,qwen3.6:latest
Math-1-0045,Math,1,45,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,84,0,0.1,0.1,1476,qwen3.6:latest
Math-1-0046,Math,1,46,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,84,0,0.1,0.1,1484,qwen3.6:latest
Math-1-0047,Math,1,47,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,84,1,0.1,0.1,1485,qwen3.6:latest
Math-1-0048,Math,1,48,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,84,0,0.1,0.1,1475,qwen3.6:latest
Math-1-0049,Math,1,49,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,90,1,0.1,0.1,1439,qwen3.6:latest
Math-1-0050,Math,1,50,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,90,1,0.15,0.15,1519,qwen3.6:latest
Math-1-0051,Math,1,51,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,121,1,0.15,0.15,1492,qwen3.6:latest
Math-1-0052,Math,1,52,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,122,1,0.15,0.15,1490,qwen3.6:latest
Math-1-0053,Math,1,53,COR,logical,org.apache.commons.math3.fraction.BigFraction,123,1,0.95,0.95,1489,qwen3.6:latest
Math-1-0054,Math,1,54,COR,logical,org.apache.commons.math3.fraction.BigFraction,123,1,0.95,0.95,1497,qwen3.6:latest
Math-1-0055,Math,1,55,COR,logical,org.apache.commons.math3.fraction.BigFraction,126,0,0.95,0.95,1465,qwen3.6:latest
Math-1-0056,Math,1,56,COR,logical,org.apache.commons.math3.fraction.BigFraction,126,1,0.95,0.95,1511,qwen3.6:latest
Math-1-0057,Math,1,57,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,133,0,0.15,0.15,1446,qwen3.6:latest
Math-1-0058,Math,1,58,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,133,1,0.15,0.15,1453,qwen3.6:latest
Math-1-0059,Math,1,59,ROR,relational,org.apache.commons.math3.fraction.BigFraction,133,0,0.85,0.85,1475,qwen3.6:latest
Math-1-0060,Math,1,60,ROR,relational,org.apache.commons.math3.fraction.BigFraction,133,0,0.85,0.85,1465,qwen3.6:latest
Math-1-0061,Math,1,61,ROR,relational,org.apache.commons.math3.fraction.BigFraction,133,1,0.85,0.85,1472,qwen3.6:latest
Math-1-0062,Math,1,62,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,134,1,0.15,0.15,1474,qwen3.6:latest
Math-1-0063,Math,1,63,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,135,1,0.15,0.15,1464,qwen3.6:latest
Math-1-0064,Math,1,64,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,139,1,0.15,0.15,1420,qwen3.6:latest
Math-1-0065,Math,1,65,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,139,0,0.15,0.15,1418,qwen3.6:latest
Math-1-0066,Math,1,66,ROR,relational,org.apache.commons.math3.fraction.BigFraction,139,1,0.85,0.85,1449,qwen3.6:latest
Math-1-0067,Math,1,67,ROR,relational,org.apache.commons.math3.fraction.BigFraction,139,0,0.85,0.85,1408,qwen3.6:latest
Math-1-0068,Math,1,68,ROR,relational,org.apache.commons.math3.fraction.BigFraction,139,1,0.85,0.85,1428,qwen3.6:latest
Math-1-0069,Math,1,69,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,140,1,0.15,0.15,1418,qwen3.6:latest
Math-1-0070,Math,1,70,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,141,1,0.15,0.15,1393,qwen3.6:latest
Math-1-0071,Math,1,71,COR,logical,org.apache.commons.math3.fraction.BigFraction,173,1,0.95,0.95,1480,qwen3.6:latest
Math-1-0072,Math,1,72,COR,logical,org.apache.commons.math3.fraction.BigFraction,173,1,0.95,0.95,1503,qwen3.6:latest
Math-1-0073,Math,1,73,COR,logical,org.apache.commons.math3.fraction.BigFraction,176,1,0.95,0.95,1496,qwen3.6:latest
Math-1-0074,Math,1,74,COR,logical,org.apache.commons.math3.fraction.BigFraction,176,1,0.95,0.95,1488,qwen3.6:latest
Math-1-0075,Math,1,75,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,182,1,0.85,0.85,1626,qwen3.6:latest
Math-1-0076,Math,1,76,LOR,logical,org.apache.commons.math3.fraction.BigFraction,182,1,0.85,0.85,1515,qwen3.6:latest
Math-1-0077,Math,1,77,LOR,logical,org.apache.commons.math3.fraction.BigFraction,182,1,0.85,0.85,1576,qwen3.6:latest
Math-1-0078,Math,1,78,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,183,1,0.85,0.85,1493,qwen3.6:latest
Math-1-0079,Math,1,79,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,183,1,0.85,0.85,1534,qwen3.6:latest
Math-1-0080,Math,1,80,LOR,logical,org.apache.commons.math3.fraction.BigFraction,183,1,0.75,0.75,1504,qwen3.6:latest
Math-1-0081,Math,1,81,LOR,logical,org.apache.commons.math3.fraction.BigFraction,183,1,0.85,0.85,1552,qwen3.6:latest
Math-1-0082,Math,1,82,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,184,1,0.75,0.75,1539,qwen3.6:latest
Math-1-0083,Math,1,83,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,184,1,0.85,0.85,1535,qwen3.6:latest
Math-1-0084,Math,1,84,LOR,logical,org.apache.commons.math3.fraction.BigFraction,184,1,0.75,0.75,1496,qwen3.6:latest
Math-1-0085,Math,1,85,LOR,logical,org.apache.commons.math3.fraction.BigFraction,184,1,0.75,0.75,1527,qwen3.6:latest
Math-1-0086,Math,1,86,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,185,1,0.75,0.75,1534,qwen3.6:latest
Math-1-0087,Math,1,87,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,185,1,0.85,0.85,1536,qwen3.6:latest
Math-1-0088,Math,1,88,ROR,relational,org.apache.commons.math3.fraction.BigFraction,185,1,0.75,0.75,1537,qwen3.6:latest
Math-1-0089,Math,1,89,ROR,relational,org.apache.commons.math3.fraction.BigFraction,185,0,0.75,0.75,1550,qwen3.6:latest
Math-1-0090,Math,1,90,ROR,relational,org.apache.commons.math3.fraction.BigFraction,185,1,0.85,0.85,1502,qwen3.6:latest
Math-1-0091,Math,1,91,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,187,1,0.85,0.85,1575,qwen3.6:latest
Math-1-0092,Math,1,92,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,187,1,0.85,0.85,1542,qwen3.6:latest
Math-1-0093,Math,1,93,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,187,1,0.85,0.85,1597,qwen3.6:latest
Math-1-0094,Math,1,94,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,189,1,0.85,0.85,1507,qwen3.6:latest
Math-1-0095,Math,1,95,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,189,1,0.85,0.85,1529,qwen3.6:latest
Math-1-0096,Math,1,96,ROR,relational,org.apache.commons.math3.fraction.BigFraction,189,0,0.75,0.75,1556,qwen3.6:latest
Math-1-0097,Math,1,97,ROR,relational,org.apache.commons.math3.fraction.BigFraction,189,1,0.85,0.85,1547,qwen3.6:latest
Math-1-0098,Math,1,98,ROR,relational,org.apache.commons.math3.fraction.BigFraction,189,1,0.85,0.85,1525,qwen3.6:latest
Math-1-0099,Math,1,99,ORU,return_value,org.apache.commons.math3.fraction.BigFraction,190,1,0.75,0.75,1463,qwen3.6:latest
Math-1-0100,Math,1,100,ORU,return_value,org.apache.commons.math3.fraction.BigFraction,190,1,0.75,0.75,1513,qwen3.6:latest
Math-1-0101,Math,1,101,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,190,1,0.25,0.25,1503,qwen3.6:latest
Math-1-0102,Math,1,102,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,1,0.75,0.75,1455,qwen3.6:latest
Math-1-0103,Math,1,103,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,1,0.85,0.85,1484,qwen3.6:latest
Math-1-0104,Math,1,104,SOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,1,0.75,0.75,1488,qwen3.6:latest
Math-1-0105,Math,1,105,SOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,0,0.75,0.75,1471,qwen3.6:latest
Math-1-0106,Math,1,106,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,1,0.75,0.75,1462,qwen3.6:latest
Math-1-0107,Math,1,107,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,1,0.85,0.85,1493,qwen3.6:latest
Math-1-0108,Math,1,108,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,1,0.75,0.75,1486,qwen3.6:latest
Math-1-0109,Math,1,109,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,1,0.85,0.85,1488,qwen3.6:latest
Math-1-0110,Math,1,110,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,1,0.85,0.85,1502,qwen3.6:latest
Math-1-0111,Math,1,111,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,192,1,0.75,0.75,1499,qwen3.6:latest
Math-1-0112,Math,1,112,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1480,qwen3.6:latest
Math-1-0113,Math,1,113,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1494,qwen3.6:latest
Math-1-0114,Math,1,114,LOR,logical,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1485,qwen3.6:latest
Math-1-0115,Math,1,115,LOR,logical,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1470,qwen3.6:latest
Math-1-0116,Math,1,116,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,193,1,0.85,0.85,1488,qwen3.6:latest
Math-1-0117,Math,1,117,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,193,1,0.85,0.85,1530,qwen3.6:latest
Math-1-0118,Math,1,118,ROR,relational,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1478,qwen3.6:latest
Math-1-0119,Math,1,119,ROR,relational,org.apache.commons.math3.fraction.BigFraction,193,0,0.75,0.75,1484,qwen3.6:latest
Math-1-0120,Math,1,120,ROR,relational,org.apache.commons.math3.fraction.BigFraction,193,1,0.85,0.85,1470,qwen3.6:latest
Math-1-0121,Math,1,121,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1498,qwen3.6:latest
Math-1-0122,Math,1,122,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1494,qwen3.6:latest
Math-1-0123,Math,1,123,LOR,logical,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1483,qwen3.6:latest
Math-1-0124,Math,1,124,LOR,logical,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1480,qwen3.6:latest
Math-1-0125,Math,1,125,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,193,1,0.85,0.85,1486,qwen3.6:latest
Math-1-0126,Math,1,126,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,193,1,0.85,0.85,1526,qwen3.6:latest
Math-1-0127,Math,1,127,ROR,relational,org.apache.commons.math3.fraction.BigFraction,193,0,0.75,0.75,1458,qwen3.6:latest
Math-1-0128,Math,1,128,ROR,relational,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1489,qwen3.6:latest
Math-1-0129,Math,1,129,ROR,relational,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1481,qwen3.6:latest
Math-1-0130,Math,1,130,COR,logical,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1486,qwen3.6:latest
Math-1-0131,Math,1,131,COR,logical,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1491,qwen3.6:latest
Math-1-0132,Math,1,132,COR,logical,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1482,qwen3.6:latest
Math-1-0133,Math,1,133,COR,logical,org.apache.commons.math3.fraction.BigFraction,193,1,0.75,0.75,1467,qwen3.6:latest
Math-1-0134,Math,1,134,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,194,1,0.75,0.75,1409,qwen3.6:latest
Math-1-0135,Math,1,135,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,194,1,0.25,0.25,1398,qwen3.6:latest
Math-1-0136,Math,1,136,SOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,194,1,0.75,0.75,1458,qwen3.6:latest
Math-1-0137,Math,1,137,SOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,194,1,0.75,0.75,1586,qwen3.6:latest
Math-1-0138,Math,1,138,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,194,1,0.25,0.25,1468,qwen3.6:latest
Math-1-0139,Math,1,139,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,195,1,0.75,0.75,1469,qwen3.6:latest
Math-1-0140,Math,1,140,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,198,0,0.15,0.15,1494,qwen3.6:latest
Math-1-0141,Math,1,141,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,198,1,0.15,0.15,1465,qwen3.6:latest
Math-1-0142,Math,1,142,ROR,relational,org.apache.commons.math3.fraction.BigFraction,198,1,0.85,0.85,1474,qwen3.6:latest
Math-1-0143,Math,1,143,ROR,relational,org.apache.commons.math3.fraction.BigFraction,198,0,0.85,0.85,1466,qwen3.6:latest
Math-1-0144,Math,1,144,ROR,relational,org.apache.commons.math3.fraction.BigFraction,198,1,0.85,0.85,1522,qwen3.6:latest
Math-1-0145,Math,1,145,ORU,return_value,org.apache.commons.math3.fraction.BigFraction,200,1,0.75,0.75,1381,qwen3.6:latest
Math-1-0146,Math,1,146,ORU,return_value,org.apache.commons.math3.fraction.BigFraction,200,1,0.75,0.75,1388,qwen3.6:latest
Math-1-0147,Math,1,147,ROR,relational,org.apache.commons.math3.fraction.BigFraction,275,1,0.85,0.85,1473,qwen3.6:latest
Math-1-0148,Math,1,148,ROR,relational,org.apache.commons.math3.fraction.BigFraction,275,0,0.85,0.85,1474,qwen3.6:latest
Math-1-0149,Math,1,149,ROR,relational,org.apache.commons.math3.fraction.BigFraction,275,1,0.85,0.85,1459,qwen3.6:latest
Math-1-0150,Math,1,150,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,276,0,0.15,0.15,1437,qwen3.6:latest
Math-1-0151,Math,1,151,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,276,0,0.15,0.15,1428,qwen3.6:latest
Math-1-0152,Math,1,152,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,281,1,0.85,0.85,1404,qwen3.6:latest
Math-1-0153,Math,1,153,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,281,1,0.85,0.85,1430,qwen3.6:latest
Math-1-0154,Math,1,154,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,281,1,0.85,0.85,1431,qwen3.6:latest
Math-1-0155,Math,1,155,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,281,1,0.85,0.85,1409,qwen3.6:latest
Math-1-0156,Math,1,156,ROR,relational,org.apache.commons.math3.fraction.BigFraction,281,1,0.85,0.85,1373,qwen3.6:latest
Math-1-0157,Math,1,157,ROR,relational,org.apache.commons.math3.fraction.BigFraction,281,0,0.85,0.85,1407,qwen3.6:latest
Math-1-0158,Math,1,158,ROR,relational,org.apache.commons.math3.fraction.BigFraction,281,1,0.75,0.75,1437,qwen3.6:latest
Math-1-0159,Math,1,159,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,287,1,0.75,0.75,1401,qwen3.6:latest
Math-1-0160,Math,1,160,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,287,1,0.75,0.75,1384,qwen3.6:latest
Math-1-0161,Math,1,161,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,288,1,0.85,0.85,1366,qwen3.6:latest
Math-1-0162,Math,1,162,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,288,1,0.85,0.85,1388,qwen3.6:latest
Math-1-0163,Math,1,163,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,290,1,0.85,0.85,1382,qwen3.6:latest
Math-1-0164,Math,1,164,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,290,1,0.15,0.15,1360,qwen3.6:latest
Math-1-0165,Math,1,165,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,295,0,0.85,0.85,1445,qwen3.6:latest
Math-1-0166,Math,1,166,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,295,0,0.85,0.85,1406,qwen3.6:latest
Math-1-0167,Math,1,167,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,296,1,0.75,0.75,1420,qwen3.6:latest
Math-1-0168,Math,1,168,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,298,1,0.15,0.15,1501,qwen3.6:latest
Math-1-0169,Math,1,169,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.85,0.85,1487,qwen3.6:latest
Math-1-0170,Math,1,170,LVR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.15,0.15,1491,qwen3.6:latest
Math-1-0171,Math,1,171,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.75,0.75,1491,qwen3.6:latest
Math-1-0172,Math,1,172,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.85,0.85,1508,qwen3.6:latest
Math-1-0173,Math,1,173,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.85,0.85,1497,qwen3.6:latest
Math-1-0174,Math,1,174,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.75,0.75,1523,qwen3.6:latest
Math-1-0175,Math,1,175,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.75,0.75,1526,qwen3.6:latest
Math-1-0176,Math,1,176,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.85,0.85,1515,qwen3.6:latest
Math-1-0177,Math,1,177,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.75,0.75,1506,qwen3.6:latest
Math-1-0178,Math,1,178,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,299,1,0.75,0.75,1517,qwen3.6:latest
Math-1-0179,Math,1,179,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,301,1,0.75,0.75,1543,qwen3.6:latest
Math-1-0180,Math,1,180,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,301,1,0.85,0.85,1548,qwen3.6:latest
Math-1-0181,Math,1,181,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,301,1,0.75,0.75,1516,qwen3.6:latest
Math-1-0182,Math,1,182,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,301,1,0.75,0.75,1526,qwen3.6:latest
Math-1-0183,Math,1,183,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,301,1,0.75,0.75,1548,qwen3.6:latest
Math-1-0184,Math,1,184,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,301,1,0.85,0.85,1508,qwen3.6:latest
Math-1-0185,Math,1,185,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,301,1,0.85,0.85,1568,qwen3.6:latest
Math-1-0186,Math,1,186,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,301,1,0.85,0.85,1547,qwen3.6:latest
Math-1-0187,Math,1,187,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,301,1,0.15,0.15,1518,qwen3.6:latest
Math-1-0188,Math,1,188,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,302,1,0.75,0.75,1560,qwen3.6:latest
Math-1-0189,Math,1,189,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,302,1,0.85,0.85,1546,qwen3.6:latest
Math-1-0190,Math,1,190,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,302,1,0.85,0.85,1526,qwen3.6:latest
Math-1-0191,Math,1,191,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,302,1,0.75,0.75,1537,qwen3.6:latest
Math-1-0192,Math,1,192,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,302,1,0.75,0.75,1532,qwen3.6:latest
Math-1-0193,Math,1,193,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,302,1,0.75,0.75,1485,qwen3.6:latest
Math-1-0194,Math,1,194,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,302,1,0.85,0.85,1522,qwen3.6:latest
Math-1-0195,Math,1,195,AOR,arithmetic,org.apache.commons.math3.fraction.BigFraction,302,1,0.75,0.75,1503,qwen3.6:latest
Math-1-0196,Math,1,196,STD,statement_deletion,org.apache.commons.math3.fraction.BigFraction,302,1,0.15,0.15,1500,qwen3.6:latest
Math-1-0197,Math,1,197,ROR,relational,org.apache.commons.math3.fraction.BigFraction,303,1,0.85,0.85,1512,qwen3.6:latest
Math-1-0198,Math,1,198,ROR,relational,org.apache.commons.math3.fraction.BigFraction,303,0,0.85,0.85,1569,qwen3.6:latest
