mutant_id,project,bug_id,mutant_no,operator,category,class,line,killed,llm_score,llm_raw_response,llm_latency_ms,model_used
Chart-17-0031,Chart,17,31,AOR,arithmetic,org.jfree.data.time.TimeSeries,281,1,0.85,0.85,4032,qwen3.6:latest
Chart-17-0032,Chart,17,32,STD,statement_deletion,org.jfree.data.time.TimeSeries,281,1,0.85,0.85,4125,qwen3.6:latest
Chart-17-0033,Chart,17,33,LVR,arithmetic,org.jfree.data.time.TimeSeries,309,0,0.85,0.85,4096,qwen3.6:latest
Chart-17-0034,Chart,17,34,LVR,arithmetic,org.jfree.data.time.TimeSeries,309,1,0.85,0.85,4133,qwen3.6:latest
Chart-17-0035,Chart,17,35,ROR,relational,org.jfree.data.time.TimeSeries,309,1,0.85,0.85,4042,qwen3.6:latest
Chart-17-0036,Chart,17,36,ROR,relational,org.jfree.data.time.TimeSeries,309,1,0.85,0.85,4242,qwen3.6:latest
Chart-17-0037,Chart,17,37,ROR,relational,org.jfree.data.time.TimeSeries,309,0,0.85,0.85,4174,qwen3.6:latest
Chart-17-0038,Chart,17,38,STD,statement_deletion,org.jfree.data.time.TimeSeries,312,0,0.15,0.15,4175,qwen3.6:latest
Chart-17-0039,Chart,17,39,LVR,arithmetic,org.jfree.data.time.TimeSeries,313,1,0.85,0.85,4328,qwen3.6:latest
Chart-17-0040,Chart,17,40,STD,statement_deletion,org.jfree.data.time.TimeSeries,313,1,0.15,0.15,4116,qwen3.6:latest
Chart-17-0041,Chart,17,41,LVR,arithmetic,org.jfree.data.time.TimeSeries,354,0,0.85,0.85,4195,qwen3.6:latest
Chart-17-0042,Chart,17,42,LVR,arithmetic,org.jfree.data.time.TimeSeries,354,0,0.15,0.15,4173,qwen3.6:latest
Chart-17-0043,Chart,17,43,ROR,relational,org.jfree.data.time.TimeSeries,354,0,0.85,0.85,4140,qwen3.6:latest
Chart-17-0044,Chart,17,44,ROR,relational,org.jfree.data.time.TimeSeries,354,0,0.85,0.85,4287,qwen3.6:latest
Chart-17-0045,Chart,17,45,ROR,relational,org.jfree.data.time.TimeSeries,354,1,0.85,0.85,4141,qwen3.6:latest
Chart-17-0046,Chart,17,46,LVR,arithmetic,org.jfree.data.time.TimeSeries,380,0,0.85,0.85,4148,qwen3.6:latest
Chart-17-0047,Chart,17,47,LVR,arithmetic,org.jfree.data.time.TimeSeries,380,1,0.85,0.85,4183,qwen3.6:latest
Chart-17-0048,Chart,17,48,AOR,arithmetic,org.jfree.data.time.TimeSeries,380,0,0.85,0.85,4034,qwen3.6:latest
Chart-17-0049,Chart,17,49,AOR,arithmetic,org.jfree.data.time.TimeSeries,380,1,0.85,0.85,4015,qwen3.6:latest
Chart-17-0050,Chart,17,50,AOR,arithmetic,org.jfree.data.time.TimeSeries,380,1,0.85,0.85,4044,qwen3.6:latest
Chart-17-0051,Chart,17,51,AOR,arithmetic,org.jfree.data.time.TimeSeries,380,1,0.85,0.85,4172,qwen3.6:latest
Chart-17-0052,Chart,17,52,LVR,arithmetic,org.jfree.data.time.TimeSeries,391,1,0.85,0.85,4284,qwen3.6:latest
Chart-17-0053,Chart,17,53,LVR,arithmetic,org.jfree.data.time.TimeSeries,391,1,0.85,0.85,4115,qwen3.6:latest
Chart-17-0054,Chart,17,54,ROR,relational,org.jfree.data.time.TimeSeries,391,1,0.85,0.85,4104,qwen3.6:latest
Chart-17-0055,Chart,17,55,ROR,relational,org.jfree.data.time.TimeSeries,391,1,0.85,0.85,4097,qwen3.6:latest
Chart-17-0056,Chart,17,56,ROR,relational,org.jfree.data.time.TimeSeries,391,1,0.85,0.85,4087,qwen3.6:latest
Chart-17-0057,Chart,17,57,STD,statement_deletion,org.jfree.data.time.TimeSeries,392,1,0.15,0.15,4069,qwen3.6:latest
Chart-17-0058,Chart,17,58,LVR,arithmetic,org.jfree.data.time.TimeSeries,408,1,0.85,0.85,4152,qwen3.6:latest
Chart-17-0059,Chart,17,59,LVR,arithmetic,org.jfree.data.time.TimeSeries,408,0,0.85,0.85,4207,qwen3.6:latest
Chart-17-0060,Chart,17,60,ROR,relational,org.jfree.data.time.TimeSeries,408,1,0.85,0.85,4261,qwen3.6:latest
Chart-17-0061,Chart,17,61,ROR,relational,org.jfree.data.time.TimeSeries,408,1,0.85,0.85,4048,qwen3.6:latest
Chart-17-0062,Chart,17,62,ROR,relational,org.jfree.data.time.TimeSeries,408,1,0.85,0.85,4091,qwen3.6:latest
Chart-17-0063,Chart,17,63,LVR,arithmetic,org.jfree.data.time.TimeSeries,411,1,0.85,0.85,4040,qwen3.6:latest
Chart-17-0064,Chart,17,64,LVR,arithmetic,org.jfree.data.time.TimeSeries,411,1,0.85,0.85,3988,qwen3.6:latest
Chart-17-0065,Chart,17,65,ROR,relational,org.jfree.data.time.TimeSeries,411,1,0.85,0.85,4008,qwen3.6:latest
Chart-17-0066,Chart,17,66,ROR,relational,org.jfree.data.time.TimeSeries,411,1,0.85,0.85,4139,qwen3.6:latest
Chart-17-0067,Chart,17,67,ROR,relational,org.jfree.data.time.TimeSeries,411,0,0.85,0.85,4118,qwen3.6:latest
Chart-17-0068,Chart,17,68,STD,statement_deletion,org.jfree.data.time.TimeSeries,412,1,0.15,0.15,4111,qwen3.6:latest
Chart-17-0069,Chart,17,69,ROR,relational,org.jfree.data.time.TimeSeries,428,1,0.85,0.85,4080,qwen3.6:latest
Chart-17-0070,Chart,17,70,LVR,arithmetic,org.jfree.data.time.TimeSeries,458,1,0.85,0.85,4126,qwen3.6:latest
Chart-17-0071,Chart,17,71,LVR,arithmetic,org.jfree.data.time.TimeSeries,458,1,0.85,0.85,4073,qwen3.6:latest
Chart-17-0072,Chart,17,72,ROR,relational,org.jfree.data.time.TimeSeries,458,1,0.85,0.85,4056,qwen3.6:latest
Chart-17-0073,Chart,17,73,ROR,relational,org.jfree.data.time.TimeSeries,458,1,0.85,0.85,4048,qwen3.6:latest
Chart-17-0074,Chart,17,74,ROR,relational,org.jfree.data.time.TimeSeries,458,1,0.85,0.85,4003,qwen3.6:latest
Chart-17-0075,Chart,17,75,LVR,arithmetic,org.jfree.data.time.TimeSeries,476,1,0.85,0.85,4089,qwen3.6:latest
Chart-17-0076,Chart,17,76,STD,statement_deletion,org.jfree.data.time.TimeSeries,476,1,0.15,0.15,4224,qwen3.6:latest
Chart-17-0077,Chart,17,77,ROR,relational,org.jfree.data.time.TimeSeries,489,0,0.85,0.85,4253,qwen3.6:latest
Chart-17-0078,Chart,17,78,COR,logical,org.jfree.data.time.TimeSeries,492,1,0.85,0.85,4185,qwen3.6:latest
Chart-17-0079,Chart,17,79,COR,logical,org.jfree.data.time.TimeSeries,492,0,0.85,0.85,4146,qwen3.6:latest
Chart-17-0080,Chart,17,80,STD,statement_deletion,org.jfree.data.time.TimeSeries,494,1,0.15,0.15,4127,qwen3.6:latest
Chart-17-0081,Chart,17,81,STD,statement_deletion,org.jfree.data.time.TimeSeries,495,1,0.15,0.15,4226,qwen3.6:latest
Chart-17-0082,Chart,17,82,STD,statement_deletion,org.jfree.data.time.TimeSeries,496,1,0.15,0.15,4168,qwen3.6:latest
Chart-17-0083,Chart,17,83,STD,statement_deletion,org.jfree.data.time.TimeSeries,497,1,0.15,0.15,4174,qwen3.6:latest
Chart-17-0084,Chart,17,84,STD,statement_deletion,org.jfree.data.time.TimeSeries,498,1,0.15,0.15,4041,qwen3.6:latest
Chart-17-0085,Chart,17,85,STD,statement_deletion,org.jfree.data.time.TimeSeries,499,1,0.15,0.15,4113,qwen3.6:latest
Chart-17-0086,Chart,17,86,LVR,arithmetic,org.jfree.data.time.TimeSeries,506,0,0.85,0.85,4075,qwen3.6:latest
Chart-17-0087,Chart,17,87,LVR,arithmetic,org.jfree.data.time.TimeSeries,506,1,0.85,0.85,3988,qwen3.6:latest
Chart-17-0088,Chart,17,88,ROR,relational,org.jfree.data.time.TimeSeries,506,1,0.85,0.85,4109,qwen3.6:latest
Chart-17-0089,Chart,17,89,ROR,relational,org.jfree.data.time.TimeSeries,506,0,0.85,0.85,4098,qwen3.6:latest
Chart-17-0090,Chart,17,90,ROR,relational,org.jfree.data.time.TimeSeries,506,1,0.85,0.85,4236,qwen3.6:latest
Chart-17-0091,Chart,17,91,STD,statement_deletion,org.jfree.data.time.TimeSeries,507,1,0.2,0.2,4170,qwen3.6:latest
Chart-17-0092,Chart,17,92,LVR,arithmetic,org.jfree.data.time.TimeSeries,508,1,0.85,0.85,4229,qwen3.6:latest
Chart-17-0093,Chart,17,93,STD,statement_deletion,org.jfree.data.time.TimeSeries,508,0,0.85,0.85,4266,qwen3.6:latest
Chart-17-0094,Chart,17,94,LVR,arithmetic,org.jfree.data.time.TimeSeries,511,0,0.85,0.85,4076,qwen3.6:latest
Chart-17-0095,Chart,17,95,LVR,arithmetic,org.jfree.data.time.TimeSeries,511,1,0.15,0.15,4104,qwen3.6:latest
Chart-17-0096,Chart,17,96,AOR,arithmetic,org.jfree.data.time.TimeSeries,511,1,0.85,0.85,4098,qwen3.6:latest
Chart-17-0097,Chart,17,97,AOR,arithmetic,org.jfree.data.time.TimeSeries,511,0,0.85,0.85,4100,qwen3.6:latest
Chart-17-0098,Chart,17,98,AOR,arithmetic,org.jfree.data.time.TimeSeries,511,0,0.85,0.85,4130,qwen3.6:latest
Chart-17-0099,Chart,17,99,AOR,arithmetic,org.jfree.data.time.TimeSeries,511,1,0.85,0.85,4066,qwen3.6:latest
Chart-17-0100,Chart,17,100,LVR,arithmetic,org.jfree.data.time.TimeSeries,512,1,0.85,0.85,4192,qwen3.6:latest
Chart-17-0101,Chart,17,101,LVR,arithmetic,org.jfree.data.time.TimeSeries,512,1,0.85,0.85,4153,qwen3.6:latest
Chart-17-0102,Chart,17,102,ROR,relational,org.jfree.data.time.TimeSeries,512,1,0.85,0.85,4121,qwen3.6:latest
Chart-17-0103,Chart,17,103,ROR,relational,org.jfree.data.time.TimeSeries,512,1,0.85,0.85,4057,qwen3.6:latest
Chart-17-0104,Chart,17,104,ROR,relational,org.jfree.data.time.TimeSeries,512,1,0.85,0.85,4128,qwen3.6:latest
Chart-17-0105,Chart,17,105,STD,statement_deletion,org.jfree.data.time.TimeSeries,513,1,0.85,0.85,4142,qwen3.6:latest
Chart-17-0106,Chart,17,106,LVR,arithmetic,org.jfree.data.time.TimeSeries,514,1,0.85,0.85,4126,qwen3.6:latest
Chart-17-0107,Chart,17,107,STD,statement_deletion,org.jfree.data.time.TimeSeries,514,0,0.85,0.85,4192,qwen3.6:latest
Chart-17-0108,Chart,17,108,LVR,arithmetic,org.jfree.data.time.TimeSeries,518,1,0.85,0.85,4290,qwen3.6:latest
Chart-17-0109,Chart,17,109,LVR,arithmetic,org.jfree.data.time.TimeSeries,518,1,0.85,0.85,4150,qwen3.6:latest
Chart-17-0110,Chart,17,110,ROR,relational,org.jfree.data.time.TimeSeries,518,0,0.85,0.85,4118,qwen3.6:latest
Chart-17-0111,Chart,17,111,ROR,relational,org.jfree.data.time.TimeSeries,518,1,0.85,0.85,4136,qwen3.6:latest
Chart-17-0112,Chart,17,112,ROR,relational,org.jfree.data.time.TimeSeries,518,1,0.85,0.85,4085,qwen3.6:latest
Chart-17-0113,Chart,17,113,ORU,return_value,org.jfree.data.time.TimeSeries,519,1,0.85,0.85,4153,qwen3.6:latest
Chart-17-0114,Chart,17,114,ORU,return_value,org.jfree.data.time.TimeSeries,519,1,0.85,0.85,4088,qwen3.6:latest
Chart-17-0115,Chart,17,115,LVR,arithmetic,org.jfree.data.time.TimeSeries,519,1,0.85,0.85,4196,qwen3.6:latest
Chart-17-0116,Chart,17,116,LVR,arithmetic,org.jfree.data.time.TimeSeries,519,0,0.85,0.85,4122,qwen3.6:latest
Chart-17-0117,Chart,17,117,AOR,arithmetic,org.jfree.data.time.TimeSeries,519,1,0.85,0.85,4281,qwen3.6:latest
Chart-17-0118,Chart,17,118,AOR,arithmetic,org.jfree.data.time.TimeSeries,519,0,0.85,0.85,4205,qwen3.6:latest
Chart-17-0119,Chart,17,119,AOR,arithmetic,org.jfree.data.time.TimeSeries,519,1,0.85,0.85,4087,qwen3.6:latest
Chart-17-0120,Chart,17,120,AOR,arithmetic,org.jfree.data.time.TimeSeries,519,0,0.85,0.85,4045,qwen3.6:latest
Chart-17-0121,Chart,17,121,STD,statement_deletion,org.jfree.data.time.TimeSeries,519,1,0.15,0.15,4127,qwen3.6:latest
Chart-17-0122,Chart,17,122,LVR,arithmetic,org.jfree.data.time.TimeSeries,520,1,0.85,0.85,4116,qwen3.6:latest
Chart-17-0123,Chart,17,123,STD,statement_deletion,org.jfree.data.time.TimeSeries,520,1,0.15,0.15,4203,qwen3.6:latest
Chart-17-0124,Chart,17,124,STD,statement_deletion,org.jfree.data.time.TimeSeries,524,0,0.15,0.15,4301,qwen3.6:latest
Chart-17-0125,Chart,17,125,STD,statement_deletion,org.jfree.data.time.TimeSeries,525,1,0.15,0.15,4103,qwen3.6:latest
Chart-17-0126,Chart,17,126,STD,statement_deletion,org.jfree.data.time.TimeSeries,526,1,0.15,0.15,4107,qwen3.6:latest
Chart-17-0127,Chart,17,127,STD,statement_deletion,org.jfree.data.time.TimeSeries,527,1,0.15,0.15,4138,qwen3.6:latest
Chart-17-0128,Chart,17,128,STD,statement_deletion,org.jfree.data.time.TimeSeries,528,1,0.15,0.15,4169,qwen3.6:latest
Chart-17-0129,Chart,17,129,STD,statement_deletion,org.jfree.data.time.TimeSeries,529,0,0.15,0.15,4162,qwen3.6:latest
Chart-17-0130,Chart,17,130,COR,logical,org.jfree.data.time.TimeSeries,534,1,0.85,0.85,4158,qwen3.6:latest
Chart-17-0131,Chart,17,131,COR,logical,org.jfree.data.time.TimeSeries,534,1,0.85,0.85,4236,qwen3.6:latest
Chart-17-0132,Chart,17,132,ROR,relational,org.jfree.data.time.TimeSeries,536,1,0.85,0.85,4164,qwen3.6:latest
Chart-17-0133,Chart,17,133,ROR,relational,org.jfree.data.time.TimeSeries,536,1,0.85,0.85,4159,qwen3.6:latest
Chart-17-0134,Chart,17,134,ROR,relational,org.jfree.data.time.TimeSeries,536,0,0.85,0.85,4114,qwen3.6:latest
Chart-17-0135,Chart,17,135,LVR,arithmetic,org.jfree.data.time.TimeSeries,537,0,0.75,0.75,4057,qwen3.6:latest
Chart-17-0136,Chart,17,136,LVR,arithmetic,org.jfree.data.time.TimeSeries,537,0,0.75,0.75,4013,qwen3.6:latest
Chart-17-0137,Chart,17,137,STD,statement_deletion,org.jfree.data.time.TimeSeries,537,1,0.15,0.15,4042,qwen3.6:latest
Chart-17-0138,Chart,17,138,LVR,arithmetic,org.jfree.data.time.TimeSeries,540,0,0.15,0.15,4140,qwen3.6:latest
Chart-17-0139,Chart,17,139,STD,statement_deletion,org.jfree.data.time.TimeSeries,540,1,0.15,0.15,4103,qwen3.6:latest
Chart-17-0140,Chart,17,140,COR,logical,org.jfree.data.time.TimeSeries,543,1,0.15,0.15,4127,qwen3.6:latest
Chart-17-0141,Chart,17,141,COR,logical,org.jfree.data.time.TimeSeries,543,1,0.15,0.15,4206,qwen3.6:latest
Chart-17-0142,Chart,17,142,STD,statement_deletion,org.jfree.data.time.TimeSeries,544,1,0.15,0.15,3956,qwen3.6:latest
Chart-17-0143,Chart,17,143,LVR,arithmetic,org.jfree.data.time.TimeSeries,559,0,0.85,0.85,4074,qwen3.6:latest
Chart-17-0144,Chart,17,144,STD,statement_deletion,org.jfree.data.time.TimeSeries,559,1,0.15,0.15,4104,qwen3.6:latest
Chart-17-0145,Chart,17,145,STD,statement_deletion,org.jfree.data.time.TimeSeries,573,1,0.15,0.15,4045,qwen3.6:latest
Chart-17-0146,Chart,17,146,LVR,arithmetic,org.jfree.data.time.TimeSeries,586,1,0.85,0.85,4044,qwen3.6:latest
Chart-17-0147,Chart,17,147,STD,statement_deletion,org.jfree.data.time.TimeSeries,586,1,0.15,0.15,4095,qwen3.6:latest
Chart-17-0148,Chart,17,148,STD,statement_deletion,org.jfree.data.time.TimeSeries,601,1,0.15,0.15,4159,qwen3.6:latest
Chart-17-0149,Chart,17,149,LVR,arithmetic,org.jfree.data.time.TimeSeries,614,1,0.15,0.15,4128,qwen3.6:latest
Chart-17-0150,Chart,17,150,LVR,arithmetic,org.jfree.data.time.TimeSeries,614,1,0.15,0.15,4137,qwen3.6:latest
Chart-17-0151,Chart,17,151,ROR,relational,org.jfree.data.time.TimeSeries,614,0,0.85,0.85,4052,qwen3.6:latest
Chart-17-0152,Chart,17,152,ROR,relational,org.jfree.data.time.TimeSeries,614,0,0.75,0.75,4020,qwen3.6:latest
Chart-17-0153,Chart,17,153,ROR,relational,org.jfree.data.time.TimeSeries,614,1,0.85,0.85,4146,qwen3.6:latest
Chart-17-0154,Chart,17,154,STD,statement_deletion,org.jfree.data.time.TimeSeries,616,1,0.15,0.15,4190,qwen3.6:latest
Chart-17-0155,Chart,17,155,STD,statement_deletion,org.jfree.data.time.TimeSeries,617,0,0.15,0.15,4204,qwen3.6:latest
Chart-17-0156,Chart,17,156,STD,statement_deletion,org.jfree.data.time.TimeSeries,635,1,0.15,0.15,4237,qwen3.6:latest
Chart-17-0157,Chart,17,157,STD,statement_deletion,org.jfree.data.time.TimeSeries,636,1,0.85,0.85,4110,qwen3.6:latest
Chart-17-0158,Chart,17,158,LVR,arithmetic,org.jfree.data.time.TimeSeries,650,1,0.85,0.85,4078,qwen3.6:latest
Chart-17-0159,Chart,17,159,LVR,arithmetic,org.jfree.data.time.TimeSeries,650,1,0.85,0.85,4144,qwen3.6:latest
Chart-17-0160,Chart,17,160,ROR,relational,org.jfree.data.time.TimeSeries,650,1,0.85,0.85,4106,qwen3.6:latest
Chart-17-0161,Chart,17,161,ROR,relational,org.jfree.data.time.TimeSeries,650,1,0.85,0.85,4136,qwen3.6:latest
Chart-17-0162,Chart,17,162,ROR,relational,org.jfree.data.time.TimeSeries,650,1,0.85,0.85,4177,qwen3.6:latest
Chart-17-0163,Chart,17,163,ROR,relational,org.jfree.data.time.TimeSeries,654,1,0.85,0.85,4057,qwen3.6:latest
Chart-17-0164,Chart,17,164,STD,statement_deletion,org.jfree.data.time.TimeSeries,655,1,0.15,0.15,4066,qwen3.6:latest
Chart-17-0165,Chart,17,165,ROR,relational,org.jfree.data.time.TimeSeries,693,1,0.85,0.85,4092,qwen3.6:latest
Chart-17-0166,Chart,17,166,LVR,arithmetic,org.jfree.data.time.TimeSeries,700,1,0.85,0.85,4143,qwen3.6:latest
Chart-17-0167,Chart,17,167,LVR,arithmetic,org.jfree.data.time.TimeSeries,700,1,0.85,0.85,4065,qwen3.6:latest
Chart-17-0168,Chart,17,168,ROR,relational,org.jfree.data.time.TimeSeries,700,1,0.85,0.85,4136,qwen3.6:latest
Chart-17-0169,Chart,17,169,ROR,relational,org.jfree.data.time.TimeSeries,700,1,0.85,0.85,4076,qwen3.6:latest
Chart-17-0170,Chart,17,170,ROR,relational,org.jfree.data.time.TimeSeries,700,1,0.85,0.85,4167,qwen3.6:latest
Chart-17-0171,Chart,17,171,STD,statement_deletion,org.jfree.data.time.TimeSeries,703,1,0.15,0.15,4200,qwen3.6:latest
Chart-17-0172,Chart,17,172,STD,statement_deletion,org.jfree.data.time.TimeSeries,704,1,0.15,0.15,4365,qwen3.6:latest
Chart-17-0173,Chart,17,173,LVR,arithmetic,org.jfree.data.time.TimeSeries,705,1,0.85,0.85,4100,qwen3.6:latest
Chart-17-0174,Chart,17,174,STD,statement_deletion,org.jfree.data.time.TimeSeries,705,1,0.25,0.25,4011,qwen3.6:latest
Chart-17-0175,Chart,17,175,STD,statement_deletion,org.jfree.data.time.TimeSeries,708,1,0.15,0.15,4113,qwen3.6:latest
Chart-17-0176,Chart,17,176,ORU,return_value,org.jfree.data.time.TimeSeries,711,1,0.85,0.85,4118,qwen3.6:latest
Chart-17-0177,Chart,17,177,ORU,return_value,org.jfree.data.time.TimeSeries,711,1,0.85,0.85,4082,qwen3.6:latest
Chart-17-0178,Chart,17,178,LVR,arithmetic,org.jfree.data.time.TimeSeries,711,1,0.85,0.85,4163,qwen3.6:latest
Chart-17-0179,Chart,17,179,LVR,arithmetic,org.jfree.data.time.TimeSeries,711,1,0.85,0.85,4013,qwen3.6:latest
Chart-17-0180,Chart,17,180,AOR,arithmetic,org.jfree.data.time.TimeSeries,711,1,0.85,0.85,4164,qwen3.6:latest
Chart-17-0181,Chart,17,181,AOR,arithmetic,org.jfree.data.time.TimeSeries,711,1,0.85,0.85,4046,qwen3.6:latest
Chart-17-0182,Chart,17,182,AOR,arithmetic,org.jfree.data.time.TimeSeries,711,1,0.85,0.85,4030,qwen3.6:latest
Chart-17-0183,Chart,17,183,AOR,arithmetic,org.jfree.data.time.TimeSeries,711,0,0.85,0.85,4086,qwen3.6:latest
Chart-17-0184,Chart,17,184,STD,statement_deletion,org.jfree.data.time.TimeSeries,711,1,0.2,0.2,4043,qwen3.6:latest
Chart-17-0185,Chart,17,185,ROR,relational,org.jfree.data.time.TimeSeries,714,1,0.85,0.85,4079,qwen3.6:latest
Chart-17-0186,Chart,17,186,ROR,relational,org.jfree.data.time.TimeSeries,714,1,0.85,0.85,4123,qwen3.6:latest
Chart-17-0187,Chart,17,187,ROR,relational,org.jfree.data.time.TimeSeries,714,0,0.85,0.85,4075,qwen3.6:latest
Chart-17-0188,Chart,17,188,LVR,arithmetic,org.jfree.data.time.TimeSeries,715,1,0.15,0.15,4078,qwen3.6:latest
Chart-17-0189,Chart,17,189,LVR,arithmetic,org.jfree.data.time.TimeSeries,715,1,0.85,0.85,4082,qwen3.6:latest
Chart-17-0190,Chart,17,190,STD,statement_deletion,org.jfree.data.time.TimeSeries,715,1,0.15,0.15,3979,qwen3.6:latest
Chart-17-0191,Chart,17,191,LVR,arithmetic,org.jfree.data.time.TimeSeries,718,1,0.85,0.85,3964,qwen3.6:latest
Chart-17-0192,Chart,17,192,STD,statement_deletion,org.jfree.data.time.TimeSeries,718,1,0.15,0.15,4004,qwen3.6:latest
Chart-17-0193,Chart,17,193,STD,statement_deletion,org.jfree.data.time.TimeSeries,721,1,0.15,0.15,3958,qwen3.6:latest
Chart-17-0194,Chart,17,194,LVR,arithmetic,org.jfree.data.time.TimeSeries,738,1,0.85,0.85,4250,qwen3.6:latest
Chart-17-0195,Chart,17,195,LVR,arithmetic,org.jfree.data.time.TimeSeries,738,1,0.85,0.85,4282,qwen3.6:latest
Chart-17-0196,Chart,17,196,ROR,relational,org.jfree.data.time.TimeSeries,738,1,0.85,0.85,4407,qwen3.6:latest
Chart-17-0197,Chart,17,197,ROR,relational,org.jfree.data.time.TimeSeries,738,1,0.85,0.85,4302,qwen3.6:latest
Chart-17-0198,Chart,17,198,ROR,relational,org.jfree.data.time.TimeSeries,738,1,0.85,0.85,4243,qwen3.6:latest
Chart-17-0199,Chart,17,199,LVR,arithmetic,org.jfree.data.time.TimeSeries,739,1,0.85,0.85,4271,qwen3.6:latest
Chart-17-0200,Chart,17,200,LVR,arithmetic,org.jfree.data.time.TimeSeries,739,1,0.85,0.85,4321,qwen3.6:latest
Chart-17-0201,Chart,17,201,AOR,arithmetic,org.jfree.data.time.TimeSeries,739,1,0.85,0.85,4380,qwen3.6:latest
Chart-17-0202,Chart,17,202,AOR,arithmetic,org.jfree.data.time.TimeSeries,739,1,0.85,0.85,4340,qwen3.6:latest
Chart-17-0203,Chart,17,203,AOR,arithmetic,org.jfree.data.time.TimeSeries,739,1,0.85,0.85,4518,qwen3.6:latest
Chart-17-0204,Chart,17,204,AOR,arithmetic,org.jfree.data.time.TimeSeries,739,1,0.85,0.85,4355,qwen3.6:latest
